Date,Price
03/13/2018,18.07
03/12/2018,18.38
03/09/2018,18.22
03/08/2018,18.13
03/07/2018,18.13
03/06/2018,18.14
03/05/2018,17.98
03/02/2018,17.94
03/01/2018,18.06
02/28/2018,18.36
02/27/2018,18.74
02/26/2018,18.76
02/23/2018,18.72
02/22/2018,18.56
02/21/2018,18.59
02/20/2018,18.6
02/16/2018,18.78
02/15/2018,18.74
02/14/2018,18.66
02/13/2018,17.68
02/12/2018,17.62
02/09/2018,17.56
02/08/2018,17.19
02/07/2018,18.03
02/06/2018,18
02/05/2018,18.37
02/02/2018,19.13
02/01/2018,19.71
01/31/2018,19.34
01/30/2018,19.4
01/29/2018,19.62
01/26/2018,19.98
01/25/2018,19.62
01/24/2018,19.64
01/23/2018,19.32
01/22/2018,19.34
01/19/2018,19.06
01/18/2018,18.93
01/17/2018,18.72
01/16/2018,18.85
01/12/2018,18.96
01/11/2018,18.75
01/10/2018,18.3
01/09/2018,18.01
01/08/2018,18.17
01/05/2018,18.1
01/04/2018,18.29
01/03/2018,18.06
01/02/2018,17.88
12/29/2017,17.85
12/28/2017,17.86
12/27/2017,17.79
12/26/2017,17.9
12/22/2017,17.96
12/21/2017,18.02
12/20/2017,17.61
12/19/2017,17.78
12/18/2017,17.86
12/15/2017,17.61
12/14/2017,17.52
12/13/2017,17.51
12/12/2017,17.49
12/11/2017,17.43
12/08/2017,17.43
12/07/2017,16.87
12/06/2017,16.77
12/05/2017,16.88
12/04/2017,17.2
12/01/2017,17.13
11/30/2017,16.9
11/29/2017,16.65
11/28/2017,16.64
11/27/2017,16.47
11/24/2017,16.72
11/22/2017,16.57
11/21/2017,16.4
11/20/2017,16.12
11/17/2017,16.1
11/16/2017,15.98
11/15/2017,15.89
11/14/2017,15.92
11/13/2017,15.87
11/10/2017,16.03
11/09/2017,16.03
11/08/2017,16.15
11/07/2017,16.07
11/06/2017,16.16
11/03/2017,16.17
11/02/2017,16.38
11/01/2017,15.61
10/31/2017,15.72
10/30/2017,15.92
10/27/2017,15.79
10/26/2017,15.96
10/25/2017,16.12
10/24/2017,16.17
10/23/2017,16.04
10/20/2017,16.1
10/19/2017,15.92
10/18/2017,15.91
10/17/2017,16.02
10/16/2017,15.91
10/13/2017,15.83
10/12/2017,15.72
10/11/2017,15.81
10/10/2017,15.94
10/09/2017,15.8
10/06/2017,16.05
10/05/2017,15.95
10/04/2017,15.8
10/03/2017,15.96
10/02/2017,15.75
09/29/2017,15.8
09/28/2017,15.72
09/27/2017,15.72
09/26/2017,15.51
09/25/2017,15.48
09/22/2017,15.68
09/21/2017,15.65
09/20/2017,15.6
09/19/2017,15.59
09/18/2017,15.47
09/15/2017,15.44
09/14/2017,15.41
09/13/2017,15.38
09/12/2017,15.35
09/11/2017,15.05
09/08/2017,14.68
09/07/2017,14.57
09/06/2017,14.65
09/05/2017,14.45
09/01/2017,14.68
08/31/2017,14.64
08/30/2017,14.64
08/29/2017,14.74
08/28/2017,14.99
08/25/2017,15.01
08/24/2017,14.86
08/23/2017,14.81
08/22/2017,14.86
08/21/2017,14.77
08/18/2017,14.88
08/17/2017,14.7
08/16/2017,14.98
08/15/2017,14.97
08/14/2017,15.01
08/11/2017,14.91
08/10/2017,14.96
08/09/2017,15.33
08/08/2017,15.42
08/07/2017,15.64
08/04/2017,15.61
08/03/2017,15.38
08/02/2017,15.4
08/01/2017,15.51
07/31/2017,15.35
07/28/2017,15.72
07/27/2017,15.25
07/26/2017,15.35
07/25/2017,15.36
07/24/2017,15.35
07/21/2017,15.08
07/20/2017,15.27
07/19/2017,15.18
07/18/2017,15.1
07/17/2017,15.16
07/14/2017,15.29
07/13/2017,15.3
07/12/2017,15.18
07/11/2017,15.17
07/10/2017,15.19
07/07/2017,15.22
07/06/2017,15.01
07/05/2017,15.04
07/03/2017,14.8
06/30/2017,14.6
06/29/2017,14.73
06/28/2017,14.45
06/27/2017,14.25
06/26/2017,13.97
06/23/2017,13.74
06/22/2017,13.81
06/21/2017,13.85
06/20/2017,13.77
06/19/2017,13.99
06/16/2017,13.54
06/15/2017,13.37
06/14/2017,13.71
06/13/2017,13.89
06/12/2017,13.74
06/09/2017,13.86
06/08/2017,13.79
06/07/2017,13.73
06/06/2017,13.71
06/05/2017,13.67
06/02/2017,13.73
06/01/2017,13.66
05/31/2017,13.64
05/30/2017,13.65
05/26/2017,13.96
05/25/2017,13.82
05/24/2017,13.79
05/23/2017,13.85
05/22/2017,13.88
05/19/2017,13.85
05/18/2017,13.76
05/17/2017,13.77
05/16/2017,14.19
05/15/2017,14.24
05/12/2017,14.17
05/11/2017,14.22
05/10/2017,14.34
05/09/2017,14.27
05/08/2017,14.28
05/05/2017,15.21
05/04/2017,14.92
05/03/2017,14.89
05/02/2017,14.81
05/01/2017,14.77
04/28/2017,14.72
04/27/2017,14.81
04/26/2017,15.14
04/25/2017,14.74
04/24/2017,14.53
04/21/2017,13.93
04/20/2017,14.02
04/19/2017,13.72
04/18/2017,13.68
04/17/2017,13.8
04/13/2017,13.63
04/12/2017,13.85
04/11/2017,14.08
04/10/2017,14
04/07/2017,13.91
04/06/2017,13.95
04/05/2017,13.87
04/04/2017,13.99
04/03/2017,14.08
03/31/2017,14.31
03/30/2017,14.54
03/29/2017,14.38
03/28/2017,14.55
03/27/2017,14.41
03/24/2017,14.15
03/23/2017,14.05
03/22/2017,14.43
03/21/2017,14.43
03/20/2017,14.69
03/17/2017,14.9
03/16/2017,15.03
03/15/2017,14.78
03/14/2017,14.67
03/13/2017,14.79
03/10/2017,14.85
03/09/2017,14.72
03/08/2017,14.56
03/07/2017,14.54
03/06/2017,14.64
03/03/2017,15.24
03/02/2017,14.87
03/01/2017,15.22
02/28/2017,14.55
02/27/2017,14.55
02/24/2017,14.36
02/23/2017,14.78
02/22/2017,14.8
02/21/2017,14.93
02/17/2017,14.87
02/16/2017,14.68
02/15/2017,14.75
02/14/2017,14.52
02/13/2017,14.28
02/10/2017,14.06
02/09/2017,14.21
02/08/2017,13.98
02/07/2017,14.31
02/06/2017,14.49
02/03/2017,14.66
02/02/2017,14.41
02/01/2017,14.77
01/31/2017,14.66
01/30/2017,14.85
01/27/2017,14.79
01/26/2017,15.27
01/25/2017,15.42
01/24/2017,14.8
01/23/2017,14.62
01/20/2017,14.91
01/19/2017,14.74
01/18/2017,14.75
01/17/2017,14.94
01/13/2017,15.29
01/12/2017,15.06
01/11/2017,15.36
01/10/2017,15.07
01/09/2017,15.05
01/06/2017,15.12
01/05/2017,15.16
01/04/2017,15.39
01/03/2017,14.72
12/30/2016,13.8
12/29/2016,13.67
12/28/2016,14.01
12/27/2016,14.22
12/23/2016,14.32
12/22/2016,14.4
12/21/2016,14.59
12/20/2016,14.93
12/19/2016,14.66
12/16/2016,14.73
12/15/2016,14.81
12/14/2016,14.61
12/13/2016,14.83
12/12/2016,14.48
12/09/2016,14.86
12/08/2016,15.27
12/07/2016,14.98
12/06/2016,14.17
12/05/2016,13.19
12/02/2016,12.91
12/01/2016,13.24
11/30/2016,12.86
11/29/2016,12.75
11/28/2016,12.6
11/25/2016,13.15
11/23/2016,13.3
11/22/2016,13.43
11/21/2016,13.43
11/18/2016,13.48
11/17/2016,13.68
11/16/2016,13.75
11/15/2016,14.42
11/14/2016,14.36
11/11/2016,13.71
11/10/2016,13.56
11/09/2016,13
11/08/2016,12.37
11/07/2016,12.49
11/04/2016,12.03
11/03/2016,12.05
11/02/2016,13.1
11/01/2016,13.41
10/31/2016,13.4
10/28/2016,13.56
10/27/2016,13.64
10/26/2016,13.39
10/25/2016,13.32
10/24/2016,13.46
10/21/2016,13.21
10/20/2016,13.28
10/19/2016,13.2
10/18/2016,12.85
10/17/2016,12.54
10/14/2016,12.57
10/13/2016,12.37
10/12/2016,12.64
10/11/2016,12.82
10/10/2016,12.87
10/07/2016,12.78
10/06/2016,12.98
10/05/2016,13.12
10/04/2016,12.91
10/03/2016,12.61
09/30/2016,12.67
09/29/2016,11.92
09/28/2016,12.47
09/27/2016,12.36
09/26/2016,12.6
09/23/2016,12.94
09/22/2016,13.05
09/21/2016,12.72
09/20/2016,12.4
09/19/2016,12.39
09/16/2016,12.62
09/15/2016,13.24
09/14/2016,12.92
09/13/2016,13.05
09/12/2016,13.36
09/09/2016,13.24
09/08/2016,13.17
09/07/2016,12.93
09/06/2016,12.68
09/02/2016,12.8
09/01/2016,12.67
08/31/2016,12.57
08/30/2016,12.3
08/29/2016,12.01
08/26/2016,11.91
08/25/2016,11.95
08/24/2016,11.87
08/23/2016,11.82
08/22/2016,11.62
08/19/2016,11.5
08/18/2016,11.68
08/17/2016,11.63
08/16/2016,11.68
08/15/2016,11.61
08/12/2016,11.6
08/11/2016,11.45
08/10/2016,11.31
08/09/2016,11.15
08/08/2016,10.95
08/05/2016,10.91
08/04/2016,10.64
08/03/2016,10.63
08/02/2016,10.42
08/01/2016,10.94
07/29/2016,11.15
07/28/2016,10.87
07/27/2016,11.21
07/26/2016,11.16
07/25/2016,11.22
07/22/2016,11.13
07/21/2016,11.2
07/20/2016,11.16
07/19/2016,10.92
07/18/2016,11.03
07/15/2016,10.93
07/14/2016,10.88
07/13/2016,10.48
07/12/2016,10.67
07/11/2016,10.38
07/08/2016,10.09
07/07/2016,9.85
07/06/2016,9.95
07/05/2016,9.9
07/01/2016,10.48
06/30/2016,10.32
06/29/2016,10.26
06/28/2016,10.17
06/27/2016,10.13
06/24/2016,11.1
06/23/2016,13.23
06/22/2016,12.65
06/21/2016,12.6
06/20/2016,12.38
06/17/2016,12.1
06/16/2016,11.65
06/15/2016,11.49
06/14/2016,11.38
06/13/2016,11.66
06/10/2016,11.99
06/09/2016,12.54
06/08/2016,12.98
06/07/2016,12.99
06/06/2016,12.89
06/03/2016,12.87
06/02/2016,13.16
06/01/2016,13.03
05/31/2016,13.19
05/27/2016,13.79
05/26/2016,13.81
05/25/2016,13.86
05/24/2016,13.6
05/23/2016,13.29
05/20/2016,13.21
05/19/2016,12.98
05/18/2016,12.75
05/17/2016,12.35
05/16/2016,12.4
05/13/2016,12.39
05/12/2016,12.67
05/11/2016,12.89
05/10/2016,13.4
05/09/2016,13.57
05/06/2016,13.5
05/05/2016,13.59
05/04/2016,13.77
05/03/2016,14.04
05/02/2016,14.71
04/29/2016,14.67
04/28/2016,15
04/27/2016,14.96
04/26/2016,14.96
04/25/2016,14.67
04/22/2016,15.06
04/21/2016,15.03
04/20/2016,15.26
04/19/2016,14.87
04/18/2016,14.58
04/15/2016,14.36
04/14/2016,14.47
04/13/2016,14.54
04/12/2016,13.63
04/11/2016,13.35
04/08/2016,13.09
04/07/2016,12.72
04/06/2016,13
04/05/2016,12.87
04/04/2016,13.5
04/01/2016,13.56
03/31/2016,13.63
03/30/2016,13.71
03/29/2016,13.69
03/28/2016,13.9
03/24/2016,13.85
03/23/2016,14.19
03/22/2016,14.22
03/21/2016,14.5
03/18/2016,14.58
03/17/2016,14.25
03/16/2016,14.12
03/15/2016,14.76
03/14/2016,15.16
03/11/2016,15.36
03/10/2016,14.48
03/09/2016,14.43
03/08/2016,14.5
03/07/2016,14.93
03/04/2016,14.89
03/03/2016,14.99
03/02/2016,14.31
03/01/2016,13.6
02/29/2016,12.85
02/26/2016,13.16
02/25/2016,12.97
02/24/2016,12.68
02/23/2016,12.5
02/22/2016,12.88
02/19/2016,12.71
02/18/2016,12.94
02/17/2016,13.19
02/16/2016,13.08
02/12/2016,13.33
02/11/2016,12.23
02/10/2016,13.12
02/09/2016,12.99
02/08/2016,13.92
02/05/2016,14.45
02/04/2016,14.36
02/03/2016,16.09
02/02/2016,15.92
02/01/2016,16.72
01/29/2016,17.16
01/28/2016,16.7
01/27/2016,16.87
01/26/2016,16.93
01/25/2016,16.71
01/22/2016,17.2
01/21/2016,16.73
01/20/2016,17.19
01/19/2016,17.83
01/15/2016,18.03
01/14/2016,18.6
01/13/2016,18.6
01/12/2016,19.14
01/11/2016,19.06
01/08/2016,18.88
01/07/2016,19.52
01/06/2016,20.07
01/05/2016,20.44
01/04/2016,20.6
12/31/2015,20.92
12/30/2015,21.12
12/29/2015,21.36
12/28/2015,21.29
12/24/2015,21.31
12/23/2015,21.28
12/22/2015,20.72
12/21/2015,20.44
12/18/2015,20.53
12/17/2015,20.43
12/16/2015,20.66
12/15/2015,20.13
12/14/2015,19.75
12/11/2015,19.78
12/10/2015,20.4
12/09/2015,20.55
12/08/2015,20.55
12/07/2015,20.86
12/04/2015,21.34
12/03/2015,21.3
12/02/2015,21.02
12/01/2015,21.01
11/30/2015,20.8
11/27/2015,20.75
11/25/2015,20.83
11/24/2015,20.31
11/23/2015,20.36
11/20/2015,21.19
11/19/2015,21.86
11/18/2015,21.82
11/17/2015,21.67
11/16/2015,21.83
11/13/2015,21.79
11/12/2015,22.06
11/11/2015,22.44
11/10/2015,22.63
11/09/2015,22.89
11/06/2015,23.15
11/05/2015,22.86
11/04/2015,23
11/03/2015,23.19
11/02/2015,23.95
10/30/2015,23.58
10/29/2015,23.61
10/28/2015,24
10/27/2015,23.48
10/26/2015,23.68
10/23/2015,23.44
10/22/2015,22.99
10/21/2015,23.56
10/20/2015,24.49
10/19/2015,24.3
10/16/2015,24.32
10/15/2015,23.83
10/14/2015,23.4
10/13/2015,23.37
10/12/2015,23.66
10/09/2015,23.36
10/08/2015,23.14
10/07/2015,23.88
10/06/2015,23.94
10/05/2015,23.73
10/02/2015,23.24
10/01/2015,22.72
09/30/2015,22.67
09/29/2015,22.59
09/28/2015,22.27
09/25/2015,23.07
09/24/2015,22.97
09/23/2015,23.09
09/22/2015,23.52
09/21/2015,24.31
09/18/2015,24.41
09/17/2015,25.36
09/16/2015,25.27
09/15/2015,25.19
09/14/2015,24.78
09/11/2015,25.33
09/10/2015,25.04
09/09/2015,24.97
09/08/2015,25.16
09/04/2015,24.26
09/03/2015,24.76
09/02/2015,24.7
09/01/2015,24.43
08/31/2015,25.36
08/28/2015,25.51
08/27/2015,25.7
08/26/2015,25.38
08/25/2015,25.14
08/24/2015,24.92
08/21/2015,25.4
08/20/2015,26.14
08/19/2015,26.61
08/18/2015,26.62
08/17/2015,26.58
08/14/2015,26.37
08/13/2015,26.41
08/12/2015,26.34
08/11/2015,26.9
08/10/2015,27.48
08/07/2015,27.16
08/06/2015,27.34
08/05/2015,27.51
08/04/2015,27.65
08/03/2015,27.92
07/31/2015,27.78
07/30/2015,27.77
07/29/2015,27.48
07/28/2015,27.31
07/27/2015,27.04
07/24/2015,27.55
07/23/2015,28
07/22/2015,26.49
07/21/2015,26.91
07/20/2015,26.91
07/17/2015,27.01
07/16/2015,27.46
07/15/2015,27.59
07/14/2015,27.81
07/13/2015,27.34
07/10/2015,27.12
07/09/2015,26.18
07/08/2015,25.62
07/07/2015,26.73
07/06/2015,26.34
07/02/2015,26.91
07/01/2015,26.25
06/30/2015,26.03
06/29/2015,26.03
06/26/2015,26.62
06/25/2015,26.39
06/24/2015,26.35
06/23/2015,26.46
06/22/2015,26.45
06/19/2015,25.84
06/18/2015,26
06/17/2015,25.82
06/16/2015,25.89
06/15/2015,25.98
06/12/2015,26.38
06/11/2015,26.34
06/10/2015,26.1
06/09/2015,25.64
06/08/2015,26.23
06/05/2015,25.78
06/04/2015,26.34
06/03/2015,26.04
06/02/2015,25.35
06/01/2015,24.58
05/29/2015,24.97
05/28/2015,25.17
05/27/2015,24.87
05/26/2015,24.41
05/22/2015,25.24
05/21/2015,25.27
05/20/2015,25.36
05/19/2015,24.68
05/18/2015,24.72
05/15/2015,25.24
05/14/2015,25.49
05/13/2015,25.45
05/12/2015,24.89
05/11/2015,24.85
05/08/2015,24.81
05/07/2015,24.63
05/06/2015,24.64
05/05/2015,24.6
05/04/2015,24.49
05/01/2015,24.37
04/30/2015,24.31
04/29/2015,24.6
04/28/2015,24.23
04/27/2015,24.3
04/24/2015,24.68
04/23/2015,25.13
04/22/2015,25.09
04/21/2015,25.11
04/20/2015,25.56
04/17/2015,25.51
04/16/2015,25.76
04/15/2015,26.48
04/14/2015,26.29
04/13/2015,25.96
04/10/2015,26.13
04/09/2015,26.2
04/08/2015,26.05
04/07/2015,26.18
04/06/2015,26.18
04/02/2015,26.06
04/01/2015,26.09
03/31/2015,25.4
03/30/2015,25.42
03/27/2015,25.5
03/26/2015,25.18
03/25/2015,25.12
03/24/2015,25.35
03/23/2015,25.24
03/20/2015,24.97
03/19/2015,23.86
03/18/2015,24.03
03/17/2015,23.38
03/16/2015,23.55
03/13/2015,23.57
03/12/2015,23.46
03/11/2015,23.59
03/10/2015,23.68
03/09/2015,22.2
03/06/2015,22.19
03/05/2015,22.5
03/04/2015,22.7
03/03/2015,22.57
03/02/2015,22.9
02/27/2015,22.96
02/26/2015,23.19
02/25/2015,23.76
02/24/2015,23.48
02/23/2015,23.24
02/20/2015,23.75
02/19/2015,22.96
02/18/2015,23.06
02/17/2015,22.72
02/13/2015,22.31
02/12/2015,22.09
02/11/2015,20.19
02/10/2015,20.35
02/09/2015,20.38
02/06/2015,20.53
02/05/2015,20.7
02/04/2015,20.57
02/03/2015,20.67
02/02/2015,20.24
01/30/2015,19.85
01/29/2015,20.09
01/28/2015,19.84
01/27/2015,20.39
01/26/2015,20.5
01/23/2015,20.62
01/22/2015,21.52
01/21/2015,21.23
01/20/2015,20.74
01/16/2015,20.8
01/15/2015,21.9
01/14/2015,21.52
01/13/2015,21.81
01/12/2015,21.77
01/09/2015,21.89
01/08/2015,22.27
01/07/2015,22.44
01/06/2015,22.46
01/05/2015,22.86
01/02/2015,23.57
12/31/2014,23.66
12/30/2014,23.87
12/29/2014,24.08
12/26/2014,24.5
12/24/2014,24.48
12/23/2014,24.49
12/22/2014,24.38
12/19/2014,24.34
12/18/2014,24.42
12/17/2014,23.84
12/16/2014,23.43
12/15/2014,23.51
12/12/2014,23.94
12/11/2014,24.55
12/10/2014,24.55
12/09/2014,24.98
12/08/2014,25.11
12/05/2014,25.33
12/04/2014,25.21
12/03/2014,25.26
12/02/2014,25.15
12/01/2014,24.98
11/28/2014,25.16
11/26/2014,25.56
11/25/2014,25.68
11/24/2014,25.38
11/21/2014,24.89
11/20/2014,24.69
11/19/2014,24.92
11/18/2014,24.85
11/17/2014,24.73
11/14/2014,24.79
11/13/2014,24.71
11/12/2014,24.3
11/11/2014,24.46
11/10/2014,24.51
11/07/2014,24.37
11/06/2014,24.25
11/05/2014,24.43
11/04/2014,24.43
11/03/2014,24.51
10/31/2014,25.13
10/30/2014,24.76
10/29/2014,24.49
10/28/2014,24.66
10/27/2014,24.29
10/24/2014,24.55
10/23/2014,24.3
10/22/2014,24.53
10/21/2014,24.78
10/20/2014,24.51
10/17/2014,24.15
10/16/2014,23.75
10/15/2014,24.51
10/14/2014,24.84
10/13/2014,24.76
10/10/2014,24.74
10/09/2014,25.54
10/08/2014,26.49
10/07/2014,25.83
10/06/2014,26.25
10/03/2014,25.35
10/02/2014,25.48
10/01/2014,25.84
09/30/2014,26.07
09/29/2014,25.99
09/26/2014,26.18
09/25/2014,25.76
09/24/2014,26.2
09/23/2014,25.83
09/22/2014,25.99
09/19/2014,26.13
09/18/2014,26.18
09/17/2014,25.67
09/16/2014,25.75
09/15/2014,25.52
09/12/2014,25.55
09/11/2014,25.67
09/10/2014,25.68
09/09/2014,25.71
09/08/2014,25.92
09/05/2014,26.2
09/04/2014,26.54
09/03/2014,26.83
09/02/2014,26.72
08/29/2014,26.64
08/28/2014,26.53
08/27/2014,27.04
08/26/2014,27.13
08/25/2014,26.79
08/22/2014,26.47
08/21/2014,26.83
08/20/2014,26.34
08/19/2014,26.44
08/18/2014,26.3
08/15/2014,26.28
08/14/2014,26.18
08/13/2014,25.62
08/12/2014,25.4
08/11/2014,25.18
08/08/2014,25.51
08/07/2014,24.94
08/06/2014,25.33
08/05/2014,25.24
08/04/2014,25.74
08/01/2014,25.39
07/31/2014,25.56
07/30/2014,26.07
07/29/2014,26.24
07/28/2014,26.57
07/25/2014,26.93
07/24/2014,27.13
07/23/2014,26.86
07/22/2014,26.88
07/21/2014,27.41
07/18/2014,27.21
07/17/2014,27.06
07/16/2014,27.55
07/15/2014,27.27
07/14/2014,27.11
07/11/2014,26.46
07/10/2014,26.51
07/09/2014,27.13
07/08/2014,27.03
07/07/2014,27.25
07/03/2014,27.67
07/02/2014,27.21
07/01/2014,27.18
06/30/2014,26.76
06/27/2014,26.92
06/26/2014,26.68
06/25/2014,27.67
06/24/2014,27.6
06/23/2014,28.1
06/20/2014,28.06
06/19/2014,28.37
06/18/2014,28.9
06/17/2014,28.5
06/16/2014,28.46
06/13/2014,28.31
06/12/2014,28.57
06/11/2014,28.84
06/10/2014,29.01
06/09/2014,29
06/06/2014,29.06
06/05/2014,28.58
06/04/2014,28.19
06/03/2014,27.69
06/02/2014,27.9
05/30/2014,28.01
05/29/2014,27.93
05/28/2014,28.26
05/27/2014,28.3
05/23/2014,27.99
05/22/2014,27.6
05/21/2014,27.7
05/20/2014,27.7
05/19/2014,27.45
05/16/2014,27.7
05/15/2014,27.46
05/14/2014,27.91
05/13/2014,27.84
05/12/2014,28.61
05/09/2014,28.8
05/08/2014,29.2
05/07/2014,29.15
05/06/2014,29.2
05/05/2014,29.44
05/02/2014,30.04
05/01/2014,29.97
04/30/2014,29.87
04/29/2014,29.89
04/28/2014,29.42
04/25/2014,29.18
04/24/2014,29.56
04/23/2014,29.65
04/22/2014,29.83
04/21/2014,29.35
04/17/2014,29.38
04/16/2014,29.45
04/15/2014,29.96
04/14/2014,29.84
04/11/2014,29.99
04/10/2014,30.31
04/09/2014,30.68
04/08/2014,30.45
04/07/2014,30.25
04/04/2014,30.81
04/03/2014,30.98
04/02/2014,30.97
04/01/2014,30.96
03/31/2014,30.54
03/28/2014,29.93
03/27/2014,29.5
03/26/2014,29.28
03/25/2014,29.27
03/24/2014,29.13
03/21/2014,29.18
03/20/2014,29.64
03/19/2014,29.22
03/18/2014,29.27
03/17/2014,28.85
03/14/2014,28.53
03/13/2014,29.26
03/12/2014,29.84
03/11/2014,29.83
03/10/2014,30.21
03/07/2014,30.31
03/06/2014,30.33
03/05/2014,29.79
03/04/2014,29.5
03/03/2014,29.06
02/28/2014,29.59
02/27/2014,29.29
02/26/2014,29.11
02/25/2014,29.82
02/24/2014,29.94
02/21/2014,29.68
02/20/2014,29.77
02/19/2014,29.82
02/18/2014,30.12
02/14/2014,29.67
02/13/2014,29.67
02/12/2014,29.35
02/11/2014,29.03
02/10/2014,28.55
02/07/2014,28.7
02/06/2014,28.82
02/05/2014,28.28
02/04/2014,28.12
02/03/2014,27.67
01/31/2014,28.44
01/30/2014,28.93
01/29/2014,29.05
01/28/2014,29.44
01/27/2014,29.12
01/24/2014,29.27
01/23/2014,30.12
01/22/2014,30.22
01/21/2014,30.33
01/17/2014,30.67
01/16/2014,31.19
01/15/2014,31.31
01/14/2014,31.24
01/13/2014,30.88
01/10/2014,30.96
01/09/2014,30.07
01/08/2014,30
01/07/2014,29.77
01/06/2014,29.29
01/03/2014,28.91
01/02/2014,28.21
12/31/2013,29.28
12/30/2013,29.09
12/27/2013,29.22
12/26/2013,28.88
12/24/2013,28.68
12/23/2013,28.71
12/20/2013,28.38
12/19/2013,28.17
12/18/2013,27.95
12/17/2013,27.63
12/16/2013,28
12/13/2013,27.65
12/12/2013,27.61
12/11/2013,27.72
12/10/2013,27.94
12/09/2013,27.68
12/06/2013,27.97
12/05/2013,27.41
12/04/2013,27.65
12/03/2013,27.61
12/02/2013,28.11
11/29/2013,28.2
11/27/2013,27.44
11/26/2013,27.52
11/25/2013,27.27
11/22/2013,27.34
11/21/2013,26.94
11/20/2013,26.78
11/19/2013,27.05
11/18/2013,27.2
11/15/2013,27.22
11/14/2013,27.35
11/13/2013,27.39
11/12/2013,27.4
11/11/2013,27.41
11/08/2013,27.42
11/07/2013,27.5
11/06/2013,27.75
11/05/2013,26.86
11/04/2013,27.05
11/01/2013,29.1
10/31/2013,29.36
10/30/2013,29.54
10/29/2013,29.78
10/28/2013,30.3
10/25/2013,30.51
10/24/2013,30.68
10/23/2013,31.74
10/22/2013,31.92
10/21/2013,31.46
10/18/2013,31.4
10/17/2013,30.69
10/16/2013,30.23
10/15/2013,29.81
10/14/2013,29.87
10/11/2013,29.66
10/10/2013,29.47
10/09/2013,28.8
10/08/2013,28.77
10/07/2013,29.25
10/04/2013,29.47
10/03/2013,29.35
10/02/2013,29.7
10/01/2013,29.53
09/30/2013,28.82
09/27/2013,28.93
09/26/2013,28.56
09/25/2013,28.49
09/24/2013,28.63
09/23/2013,28.97
09/20/2013,29.13
09/19/2013,29.53
09/18/2013,29.89
09/17/2013,29.11
09/16/2013,29.12
09/13/2013,28.92
09/12/2013,29.12
09/11/2013,29.25
09/10/2013,28.91
09/09/2013,28.34
09/06/2013,27.84
09/05/2013,27.84
09/04/2013,27.86
09/03/2013,27.67
08/30/2013,27.22
08/29/2013,27.54
08/28/2013,27.68
08/27/2013,28.01
08/26/2013,28.9
08/23/2013,29.31
08/22/2013,28.97
08/21/2013,28.34
08/20/2013,28.81
08/19/2013,28.75
08/16/2013,29.55
08/15/2013,29.04
08/14/2013,29.16
08/13/2013,28.86
08/12/2013,28.98
08/09/2013,29.34
08/08/2013,28.77
08/07/2013,28.24
08/06/2013,28.1
08/05/2013,28.06
08/02/2013,28.35
08/01/2013,28.18
07/31/2013,27.62
07/30/2013,27.47
07/29/2013,27.7
07/26/2013,27.98
07/25/2013,28
07/24/2013,28.36
07/23/2013,28.4
07/22/2013,28.66
07/19/2013,28
07/18/2013,27.4
07/17/2013,26.87
07/16/2013,26.77
07/15/2013,26.67
07/12/2013,26.69
07/11/2013,26.54
07/10/2013,26.01
07/09/2013,25.79
07/08/2013,25.84
07/05/2013,25.81
07/03/2013,25.06
07/02/2013,25.35
07/01/2013,25.67
06/28/2013,24.96
06/27/2013,25.16
06/26/2013,25.21
06/25/2013,25.21
06/24/2013,24.89
06/21/2013,25.26
06/20/2013,25.57
06/19/2013,26.63
06/18/2013,27.06
06/17/2013,26.92
06/14/2013,26.68
06/13/2013,27.22
06/12/2013,26.66
06/11/2013,27.11
06/10/2013,27.36
06/07/2013,27.53
06/06/2013,26.99
06/05/2013,27.34
06/04/2013,27.88
06/03/2013,27.9
05/31/2013,27.77
05/30/2013,28.07
05/29/2013,27.41
05/28/2013,27.54
05/24/2013,27.61
05/23/2013,27.52
05/22/2013,27.64
05/21/2013,27.98
05/20/2013,28.46
05/17/2013,28.54
05/16/2013,27.99
05/15/2013,28.28
05/14/2013,27.92
05/13/2013,27.84
05/10/2013,28.14
05/09/2013,27.64
05/08/2013,28.03
05/07/2013,27.82
05/06/2013,27.15
05/03/2013,26.94
05/02/2013,26.64
05/01/2013,26.13
04/30/2013,26.5
04/29/2013,26.38
04/26/2013,26.17
04/25/2013,26.1
04/24/2013,26.1
04/23/2013,25.9
04/22/2013,25.98
04/19/2013,25.33
04/18/2013,24.86
04/17/2013,25.37
04/16/2013,26.53
04/15/2013,25.43
04/12/2013,25.93
04/11/2013,25.86
04/10/2013,25.76
04/09/2013,24.59
04/08/2013,24.18
04/05/2013,24.35
04/04/2013,23.86
04/03/2013,24.31
04/02/2013,24.59
04/01/2013,24.09
03/28/2013,24.12
03/27/2013,24.47
03/26/2013,24.49
03/25/2013,24.31
03/22/2013,25.03
03/21/2013,24.48
03/20/2013,25.03
03/19/2013,24.94
03/18/2013,25.42
03/15/2013,26.15
03/14/2013,25.96
03/13/2013,25.29
03/12/2013,25.42
03/11/2013,25.31
03/08/2013,25.26
03/07/2013,24.88
03/06/2013,24.43
03/05/2013,24.44
03/04/2013,23.86
03/01/2013,24.14
02/28/2013,24.64
02/27/2013,25.2
02/26/2013,24.6
02/25/2013,24.7
02/22/2013,26.1
02/21/2013,25.83
