Date,Price
03/14/2018,39.5
03/13/2018,38.67
03/12/2018,38.6
03/09/2018,38.7
03/08/2018,38.58
03/07/2018,38.26
03/06/2018,38.31
03/05/2018,38.76
03/02/2018,38.21
03/01/2018,38.31
02/28/2018,38.04
02/27/2018,37.92
02/26/2018,38.66
02/23/2018,39.06
02/22/2018,38.08
02/21/2018,37.94
02/20/2018,38.45
02/16/2018,39.01
02/15/2018,38.61
02/14/2018,37.52
02/13/2018,37.77
02/12/2018,37.5
02/09/2018,37.02
02/08/2018,36.32
02/07/2018,37.02
02/06/2018,37.39
02/05/2018,38.57
02/02/2018,38.98
02/01/2018,39.09
01/31/2018,39.6
01/30/2018,38.77
01/29/2018,38.92
01/26/2018,39.42
01/25/2018,38.27
01/24/2018,37.71
01/23/2018,38.18
01/22/2018,37.51
01/19/2018,37.54
01/18/2018,37.7
01/17/2018,37.97
01/16/2018,37.63
01/12/2018,37.58
01/11/2018,37.62
01/10/2018,37.65
01/09/2018,37.96
01/08/2018,38.24
01/05/2018,37.93
01/04/2018,37.76
01/03/2018,37.95
01/02/2018,38.77
12/29/2017,39.05
12/28/2017,39.09
12/27/2017,38.82
12/26/2017,38.5
12/22/2017,38.63
12/21/2017,38.62
12/20/2017,38.41
12/19/2017,38.52
12/18/2017,39.09
12/15/2017,39.61
12/14/2017,39.49
12/13/2017,39.12
12/12/2017,39.27
12/11/2017,39.81
12/08/2017,39.76
12/07/2017,39.55
12/06/2017,39.45
12/05/2017,38.91
12/04/2017,38.99
12/01/2017,39.37
11/30/2017,39.51
11/29/2017,39.44
11/28/2017,39.45
11/27/2017,39.25
11/24/2017,39.01
11/22/2017,38.8
11/21/2017,39.05
11/20/2017,38.98
11/17/2017,39.01
11/16/2017,39.32
11/15/2017,39.34
11/14/2017,39.6
11/13/2017,39.2
11/10/2017,38.79
11/09/2017,38.81
11/08/2017,38.73
11/07/2017,38.87
11/06/2017,37.97
11/03/2017,38.16
11/02/2017,37.47
11/01/2017,38.34
10/31/2017,38.77
10/30/2017,38.84
10/27/2017,38.96
10/26/2017,38.35
10/25/2017,38.47
10/24/2017,38.55
10/23/2017,38.59
10/20/2017,38.54
10/19/2017,38.47
10/18/2017,38.13
10/17/2017,38.17
10/16/2017,37.88
10/13/2017,37.64
10/12/2017,37.67
10/11/2017,37.47
10/10/2017,37.26
10/09/2017,36.98
10/06/2017,36.87
10/05/2017,36.94
10/04/2017,37.14
10/03/2017,36.72
10/02/2017,36.69
09/29/2017,36.64
09/28/2017,36.75
09/27/2017,36.56
09/26/2017,36.92
09/25/2017,36.7
09/22/2017,36.59
09/21/2017,36.7
09/20/2017,36.69
09/19/2017,36.98
09/18/2017,37.08
09/15/2017,37.52
09/14/2017,37.39
09/13/2017,37.05
09/12/2017,37.28
09/11/2017,37.85
09/08/2017,37.06
09/07/2017,37.37
09/06/2017,37.06
09/05/2017,37.56
09/01/2017,37.54
08/31/2017,37.63
08/30/2017,37.66
08/29/2017,37.68
08/28/2017,37.72
08/25/2017,37.52
08/24/2017,37.33
08/23/2017,37.41
08/22/2017,37.71
08/21/2017,37.61
08/18/2017,37.48
08/17/2017,37.15
08/16/2017,37.49
08/15/2017,37.26
08/14/2017,37.02
08/11/2017,36.8
08/10/2017,36.93
08/09/2017,36.81
08/08/2017,36.84
08/07/2017,36.77
08/04/2017,36.69
08/03/2017,36.88
08/02/2017,36.69
08/01/2017,36.64
07/31/2017,36.52
07/28/2017,36.28
07/27/2017,36.16
07/26/2017,36.37
07/25/2017,35.78
07/24/2017,35.79
07/21/2017,36.09
07/20/2017,35.87
07/19/2017,35.45
07/18/2017,35.37
07/17/2017,35.24
07/14/2017,35.41
07/13/2017,35.15
07/12/2017,35.2
07/11/2017,35.19
07/10/2017,35.26
07/07/2017,35.12
07/06/2017,34.89
07/05/2017,34.7
07/03/2017,34.91
06/30/2017,35.03
06/29/2017,34.99
06/28/2017,35.26
06/27/2017,35.57
06/26/2017,36.06
06/23/2017,35.78
06/22/2017,35.4
06/21/2017,35.27
06/20/2017,35.49
06/19/2017,35.6
06/16/2017,35.71
06/15/2017,35.47
06/14/2017,35.29
06/13/2017,34.99
06/12/2017,34.85
06/09/2017,35.06
06/08/2017,35.36
06/07/2017,35.65
06/06/2017,35.48
06/05/2017,35.46
06/02/2017,35.68
06/01/2017,35.48
05/31/2017,35.36
05/30/2017,35.16
05/26/2017,35.18
05/25/2017,35.17
05/24/2017,35.04
05/23/2017,34.74
05/22/2017,34.59
05/19/2017,34.32
05/18/2017,34.23
05/17/2017,34.11
05/16/2017,33.98
05/15/2017,34.03
05/12/2017,33.89
05/11/2017,33.66
05/10/2017,33.54
05/09/2017,33.44
05/08/2017,33.74
05/05/2017,33.58
05/04/2017,33.59
05/03/2017,33.34
05/02/2017,33.51
05/01/2017,33.26
04/28/2017,33.39
04/27/2017,33.38
04/26/2017,33.21
04/25/2017,33.23
04/24/2017,33.19
04/21/2017,33.26
04/20/2017,32.72
04/19/2017,32.88
04/18/2017,32.98
04/17/2017,32.73
04/13/2017,32.69
04/12/2017,32.63
04/11/2017,32.33
04/10/2017,32.36
04/07/2017,32.23
04/06/2017,32.44
04/05/2017,32.66
04/04/2017,32.38
04/03/2017,32.18
03/31/2017,32.09
03/30/2017,32.03
03/29/2017,32.64
03/28/2017,32.81
03/27/2017,32.77
03/24/2017,33.2
03/23/2017,33.02
03/22/2017,33.1
03/21/2017,32.96
03/20/2017,32.47
03/17/2017,32.56
03/16/2017,32.48
03/15/2017,32.98
03/14/2017,32.64
03/13/2017,32.62
03/10/2017,32.52
03/09/2017,32.19
03/08/2017,32.36
03/07/2017,32.66
03/06/2017,32.66
03/03/2017,32.7
03/02/2017,32.73
03/01/2017,32.35
02/28/2017,32.75
02/27/2017,32.47
02/24/2017,32.74
02/23/2017,32.29
02/22/2017,32.11
02/21/2017,32.06
02/17/2017,31.71
02/16/2017,31.55
02/15/2017,31.32
02/14/2017,31.5
02/13/2017,31.5
02/10/2017,31.37
02/09/2017,31.16
02/08/2017,31.57
02/07/2017,31.08
02/06/2017,30.96
02/03/2017,31.05
02/02/2017,30.86
02/01/2017,30.66
01/31/2017,30.93
01/30/2017,30.61
01/27/2017,30.34
01/26/2017,29.69
01/25/2017,29.75
01/24/2017,29.7
01/23/2017,29.7
01/20/2017,29.82
01/19/2017,29.82
01/18/2017,30.01
01/17/2017,30.05
01/13/2017,29.76
01/12/2017,29.88
01/11/2017,29.85
01/10/2017,29.64
01/09/2017,29.59
01/06/2017,29.66
01/05/2017,29.75
01/04/2017,29.77
01/03/2017,29.68
12/30/2016,29.86
12/29/2016,30.05
12/28/2016,29.66
12/27/2016,29.81
12/23/2016,29.81
12/22/2016,29.73
12/21/2016,29.65
12/20/2016,29.82
12/19/2016,29.8
12/16/2016,29.73
12/15/2016,29.26
12/14/2016,29.01
12/13/2016,29.75
12/12/2016,29.36
12/09/2016,29.12
12/08/2016,29.22
12/07/2016,29.42
12/06/2016,28.69
12/05/2016,28.75
12/02/2016,28.6
12/01/2016,28.24
11/30/2016,28.56
11/29/2016,29.32
11/28/2016,29.07
11/25/2016,28.69
11/23/2016,28.36
11/22/2016,28.46
11/21/2016,28.59
11/18/2016,28.52
11/17/2016,28.7
11/16/2016,28.57
11/15/2016,28.76
11/14/2016,28.61
11/11/2016,28.39
11/10/2016,28.77
11/09/2016,29.37
11/08/2016,31.29
11/07/2016,31.16
11/04/2016,30.8
11/03/2016,30.96
11/02/2016,30.92
11/01/2016,31.47
10/31/2016,32
10/28/2016,31.43
10/27/2016,31.28
10/26/2016,31.55
10/25/2016,31.38
10/24/2016,31.09
10/21/2016,30.93
10/20/2016,31.03
10/19/2016,31.14
10/18/2016,31.28
10/17/2016,31.02
10/14/2016,31.01
10/13/2016,31.16
10/12/2016,30.75
10/11/2016,30.29
10/10/2016,30.7
10/07/2016,30.43
10/06/2016,29.51
10/05/2016,29.64
10/04/2016,29.73
10/03/2016,30.28
09/30/2016,30.58
09/29/2016,30.93
09/28/2016,31.62
09/27/2016,31.7
09/26/2016,31.56
09/23/2016,31.69
09/22/2016,32.01
09/21/2016,31.96
09/20/2016,31.27
09/19/2016,31.18
09/16/2016,30.83
09/15/2016,30.68
09/14/2016,30.52
09/13/2016,30.39
09/12/2016,30.82
09/09/2016,30.21
09/08/2016,31.34
09/07/2016,31.27
09/06/2016,31.32
09/02/2016,30.78
09/01/2016,30.25
08/31/2016,30.23
08/30/2016,30.3
08/29/2016,30.59
08/26/2016,30.41
08/25/2016,31.13
08/24/2016,31.04
08/23/2016,31.07
08/22/2016,31.26
08/19/2016,31.27
08/18/2016,31.74
08/17/2016,31.45
08/16/2016,31
08/15/2016,31.33
08/12/2016,31.7
08/11/2016,31.75
08/10/2016,31.59
08/09/2016,31.52
08/08/2016,31.5
08/05/2016,31.5
08/04/2016,31.86
08/03/2016,32.02
08/02/2016,31.91
08/01/2016,32.12
07/29/2016,32.07
07/28/2016,31.86
07/27/2016,31.79
07/26/2016,32.11
07/25/2016,32.37
07/22/2016,32.45
07/21/2016,32.06
07/20/2016,31.8
07/19/2016,32.02
07/18/2016,32.06
07/15/2016,31.89
07/14/2016,31.81
07/13/2016,32.04
07/12/2016,31.83
07/11/2016,32.42
07/08/2016,32.48
07/07/2016,32.08
07/06/2016,32.72
07/05/2016,32.72
07/01/2016,32.43
06/30/2016,32.6
06/29/2016,31.94
06/28/2016,32.12
06/27/2016,31.97
06/24/2016,30.95
06/23/2016,30.95
06/22/2016,30.91
06/21/2016,31.07
06/20/2016,31.06
06/17/2016,31.27
06/16/2016,31.21
06/15/2016,30.96
06/14/2016,31.25
06/13/2016,30.9
06/10/2016,30.96
06/09/2016,31
06/08/2016,30.73
06/07/2016,30.28
06/06/2016,30.44
06/03/2016,30.45
06/02/2016,29.95
06/01/2016,30.04
05/31/2016,30.03
05/27/2016,29.96
05/26/2016,29.95
05/25/2016,29.77
05/24/2016,29.97
05/23/2016,29.5
05/20/2016,29.83
05/19/2016,29.6
05/18/2016,29.5
05/17/2016,29.95
05/16/2016,30.37
05/13/2016,30.19
05/12/2016,30.29
05/11/2016,29.92
05/10/2016,29.9
05/09/2016,29.72
05/06/2016,29.62
05/05/2016,29.71
05/04/2016,29.86
05/03/2016,29.61
05/02/2016,29.52
04/29/2016,29.39
04/28/2016,29.12
04/27/2016,29.22
04/26/2016,28.88
04/25/2016,28.62
04/22/2016,28.61
04/21/2016,28.23
04/20/2016,28.88
04/19/2016,29.52
04/18/2016,29.44
04/15/2016,29.36
04/14/2016,29.04
04/13/2016,29.12
04/12/2016,29.26
04/11/2016,29.06
04/08/2016,29.2
04/07/2016,29.05
04/06/2016,29.18
04/05/2016,29.09
04/04/2016,29.68
04/01/2016,29.68
03/31/2016,29.59
03/30/2016,29.62
03/29/2016,29.75
03/28/2016,29.39
03/24/2016,29.62
03/23/2016,29.42
03/22/2016,29.26
03/21/2016,29.39
03/18/2016,29.62
03/17/2016,29.58
03/16/2016,29.28
03/15/2016,28.9
03/14/2016,28.96
03/11/2016,28.95
03/10/2016,28.92
03/09/2016,29.07
03/08/2016,28.86
03/07/2016,28.61
03/04/2016,28.57
03/03/2016,27.91
03/02/2016,28.09
03/01/2016,28.15
02/29/2016,28.2
02/26/2016,28.13
02/25/2016,28.96
02/24/2016,29
02/23/2016,29.03
02/22/2016,28.93
02/19/2016,28.69
02/18/2016,28.58
02/17/2016,27.86
02/16/2016,28.09
02/12/2016,27.92
02/11/2016,27.98
02/10/2016,28.43
02/09/2016,28.84
02/08/2016,28.54
02/05/2016,28.4
02/04/2016,28.38
02/03/2016,28.69
02/02/2016,28.48
02/01/2016,28.25
01/29/2016,27.93
01/28/2016,27.07
01/27/2016,26.68
01/26/2016,26.64
01/25/2016,26.61
01/22/2016,26.65
01/21/2016,26.26
01/20/2016,26.33
01/19/2016,26.95
01/15/2016,26.32
01/14/2016,26.42
01/13/2016,26.16
01/12/2016,26.34
01/11/2016,26.39
01/08/2016,26.29
01/07/2016,26.18
01/06/2016,26.06
01/05/2016,26.14
01/04/2016,25.89
12/31/2015,25.97
12/30/2015,26.23
12/29/2015,26.16
12/28/2015,26
12/24/2015,25.98
12/23/2015,26
12/22/2015,25.73
12/21/2015,25.57
12/18/2015,25.53
12/17/2015,25.85
12/16/2015,25.91
12/15/2015,24.68
12/14/2015,24.5
12/11/2015,24.35
12/10/2015,24.4
12/09/2015,24.69
12/08/2015,24.84
12/07/2015,24.64
12/04/2015,24.54
12/03/2015,24.11
12/02/2015,24.5
12/01/2015,25.14
11/30/2015,24.96
11/27/2015,24.84
11/25/2015,24.72
11/24/2015,24.85
11/23/2015,25.12
11/20/2015,25.25
11/19/2015,25.25
11/18/2015,24.93
11/17/2015,25.19
11/16/2015,25.53
11/13/2015,25.11
11/12/2015,25.18
11/11/2015,24.93
11/10/2015,24.75
11/09/2015,24.73
11/06/2015,24.71
11/05/2015,25.52
11/04/2015,25.8
11/03/2015,25.58
11/02/2015,25.56
10/30/2015,25.66
10/29/2015,25.45
10/28/2015,25.74
10/27/2015,26.02
10/26/2015,25.96
10/23/2015,26.14
10/22/2015,26.43
10/21/2015,26.05
10/20/2015,25.98
10/19/2015,25.94
10/16/2015,25.91
10/15/2015,25.8
10/14/2015,25.23
10/13/2015,25.31
10/12/2015,25.36
10/09/2015,25.26
10/08/2015,25.21
10/07/2015,24.98
10/06/2015,24.96
10/05/2015,25.18
10/02/2015,24.64
10/01/2015,24.14
09/30/2015,24.39
09/29/2015,24.2
09/28/2015,24.39
09/25/2015,24.65
09/24/2015,24.38
09/23/2015,24.25
09/22/2015,24.26
09/21/2015,24.51
09/18/2015,24.32
09/17/2015,24.68
09/16/2015,24.38
09/15/2015,24.06
09/14/2015,24.03
09/11/2015,23.96
09/10/2015,23.84
09/09/2015,23.82
09/08/2015,24.27
09/04/2015,23.66
09/03/2015,23.79
09/02/2015,23.76
09/01/2015,23.84
08/31/2015,24.6
08/28/2015,25.45
08/27/2015,25.57
08/26/2015,25.41
08/25/2015,25.13
08/24/2015,25.76
08/21/2015,26.74
08/20/2015,27.06
08/19/2015,27.27
08/18/2015,27.38
08/17/2015,27.38
08/14/2015,27.26
08/13/2015,27.23
08/12/2015,27.1
08/11/2015,26.66
08/10/2015,26.63
08/07/2015,26.75
08/06/2015,26.44
08/05/2015,26.49
08/04/2015,26.64
08/03/2015,26.93
07/31/2015,26.3
07/30/2015,26.22
07/29/2015,26.15
07/28/2015,26.02
07/27/2015,25.88
07/24/2015,25.57
07/23/2015,25.52
07/22/2015,25.7
07/21/2015,25.53
07/20/2015,25.79
07/17/2015,25.91
07/16/2015,26.11
07/15/2015,25.69
07/14/2015,25.5
07/13/2015,25.49
07/10/2015,25.41
07/09/2015,25.3
07/08/2015,25.49
07/07/2015,25.72
07/06/2015,25.11
07/02/2015,25.05
07/01/2015,24.61
06/30/2015,24.51
06/29/2015,24.54
06/26/2015,24.68
06/25/2015,24.5
06/24/2015,24.63
06/23/2015,24.82
06/22/2015,25.19
06/19/2015,25.24
06/18/2015,25.57
06/17/2015,25.18
06/16/2015,24.88
06/15/2015,24.78
06/12/2015,24.81
06/11/2015,24.92
06/10/2015,24.78
06/09/2015,24.55
06/08/2015,24.53
06/05/2015,24.69
06/04/2015,25.09
06/03/2015,25.05
06/02/2015,25.55
06/01/2015,25.88
05/29/2015,25.59
05/28/2015,25.57
05/27/2015,25.21
05/26/2015,25.26
05/22/2015,25.56
05/21/2015,25.54
05/20/2015,25.63
05/19/2015,25.63
05/18/2015,25.57
05/15/2015,25.54
05/14/2015,25.27
05/13/2015,25.05
05/12/2015,24.98
05/11/2015,25
05/08/2015,25.3
05/07/2015,25.15
05/06/2015,25.01
05/05/2015,25.04
05/04/2015,25.69
05/01/2015,25.47
04/30/2015,25.23
04/29/2015,25.68
04/28/2015,26.02
04/27/2015,25.95
04/24/2015,26.26
04/23/2015,26.07
04/22/2015,25.82
04/21/2015,25.85
04/20/2015,26.12
04/17/2015,25.79
04/16/2015,25.94
04/15/2015,26.05
04/14/2015,26.09
04/13/2015,25.94
04/10/2015,26.23
04/09/2015,26
04/08/2015,26.01
04/07/2015,26.07
04/06/2015,26.39
04/02/2015,26.19
04/01/2015,26.19
03/31/2015,26.01
03/30/2015,26.18
03/27/2015,25.89
03/26/2015,25.68
03/25/2015,25.86
03/24/2015,26.21
03/23/2015,26.43
03/20/2015,26.5
03/19/2015,26.37
03/18/2015,26.73
03/17/2015,25.82
03/16/2015,25.74
03/13/2015,25.15
03/12/2015,25.13
03/11/2015,24.5
03/10/2015,24.5
03/09/2015,24.73
03/06/2015,24.68
03/05/2015,25.53
03/04/2015,25.35
03/03/2015,25.48
03/02/2015,25.39
02/27/2015,25.86
02/26/2015,25.87
02/25/2015,25.95
02/24/2015,26.52
02/23/2015,26.5
02/20/2015,26.4
02/19/2015,26.36
02/18/2015,26.62
02/17/2015,25.86
02/13/2015,25.91
02/12/2015,26.34
02/11/2015,26.27
02/10/2015,26.96
02/09/2015,26.13
02/06/2015,26.45
02/05/2015,27.43
02/04/2015,27.36
02/03/2015,27.56
02/02/2015,27.52
01/30/2015,27.31
01/29/2015,27.91
01/28/2015,27.48
01/27/2015,27.8
01/26/2015,27.44
01/23/2015,27.37
01/22/2015,27.39
01/21/2015,27.47
01/20/2015,27.23
01/16/2015,27.05
01/15/2015,26.76
01/14/2015,26.86
01/13/2015,26.7
01/12/2015,26.59
01/09/2015,26.66
01/08/2015,26.9
01/07/2015,26.73
01/06/2015,26.49
01/05/2015,26.39
01/02/2015,26.67
12/31/2014,26.57
12/30/2014,26.96
12/29/2014,27.62
12/26/2014,27.32
12/24/2014,27
12/23/2014,26.58
12/22/2014,26.48
12/19/2014,26.47
12/18/2014,26.36
12/17/2014,25.78
12/16/2014,25.27
12/15/2014,25.16
12/12/2014,25.2
12/11/2014,25.62
12/10/2014,25.36
12/09/2014,26.15
12/08/2014,25.92
12/05/2014,25.73
12/04/2014,25.87
12/03/2014,26.1
12/02/2014,26.28
12/01/2014,26.2
11/28/2014,26.1
11/26/2014,25.8
11/25/2014,25.71
11/24/2014,25.8
11/21/2014,25.93
11/20/2014,25.77
11/19/2014,25.93
11/18/2014,25.84
11/17/2014,25.8
11/14/2014,25.46
11/13/2014,25.57
11/12/2014,25.77
11/11/2014,26.2
11/10/2014,26.4
11/07/2014,26.18
11/06/2014,25.99
11/05/2014,26.22
11/04/2014,25.24
11/03/2014,25.2
10/31/2014,25.05
10/30/2014,24.98
10/29/2014,24.65
10/28/2014,24.78
10/27/2014,24.52
10/24/2014,24.59
10/23/2014,24.45
10/22/2014,24.13
10/21/2014,23.88
10/20/2014,23.78
10/17/2014,23.56
10/16/2014,23.34
10/15/2014,22.95
10/14/2014,23.34
10/13/2014,23.2
10/10/2014,23.41
10/09/2014,23.4
10/08/2014,23.83
10/07/2014,23.25
10/06/2014,23.41
10/03/2014,23.56
10/02/2014,23.44
10/01/2014,23.57
09/30/2014,23.47
09/29/2014,23.4
09/26/2014,23.36
09/25/2014,23.29
09/24/2014,23.55
09/23/2014,23.64
09/22/2014,23.66
09/19/2014,23.79
09/18/2014,23.64
09/17/2014,23.82
09/16/2014,23.78
09/15/2014,23.55
09/12/2014,23.52
09/11/2014,24.04
09/10/2014,23.91
09/09/2014,23.93
09/08/2014,24.31
09/05/2014,24.48
09/04/2014,24.31
09/03/2014,24.4
09/02/2014,24.31
08/29/2014,24.61
08/28/2014,24.38
08/27/2014,24.22
08/26/2014,24.18
08/25/2014,24.54
08/22/2014,24.41
08/21/2014,24.5
08/20/2014,24.43
08/19/2014,24.33
08/18/2014,24.04
08/15/2014,24.09
08/14/2014,24.05
08/13/2014,23.94
08/12/2014,23.73
08/11/2014,23.72
08/08/2014,23.86
08/07/2014,23.49
08/06/2014,23.09
08/05/2014,23.15
08/04/2014,23.51
08/01/2014,23.45
07/31/2014,23.47
07/30/2014,24.09
07/29/2014,24.6
07/28/2014,24.89
07/25/2014,24.61
07/24/2014,24.68
07/23/2014,24.62
07/22/2014,24.59
07/21/2014,24.67
07/18/2014,24.7
07/17/2014,24.39
07/16/2014,24.68
07/15/2014,24.58
07/14/2014,24.36
07/11/2014,24.74
07/10/2014,24.85
07/09/2014,24.71
07/08/2014,24.73
07/07/2014,24.62
07/03/2014,24.55
07/02/2014,24.93
07/01/2014,25.36
06/30/2014,25.62
06/27/2014,25.4
06/26/2014,25.35
06/25/2014,25.44
06/24/2014,25.18
06/23/2014,24.91
06/20/2014,25
06/19/2014,25.04
06/18/2014,24.92
06/17/2014,24.44
06/16/2014,24.29
06/13/2014,24.2
06/12/2014,23.91
06/11/2014,23.73
06/10/2014,23.95
06/09/2014,24.09
06/06/2014,24.36
06/05/2014,24.44
06/04/2014,24.33
06/03/2014,24.29
06/02/2014,24.3
05/30/2014,24.34
05/29/2014,24.14
05/28/2014,24.34
05/27/2014,24.13
05/23/2014,24.11
05/22/2014,24.16
05/21/2014,24.07
05/20/2014,24.08
05/19/2014,23.68
05/16/2014,24.15
05/15/2014,24.07
05/14/2014,24.15
05/13/2014,24.02
05/12/2014,23.95
05/09/2014,24.23
05/08/2014,24.62
05/07/2014,24.82
05/06/2014,24.46
05/05/2014,24.49
05/02/2014,24.5
05/01/2014,24.99
04/30/2014,24.96
04/29/2014,24.49
04/28/2014,24.32
04/25/2014,24.42
04/24/2014,24.17
04/23/2014,24.12
04/22/2014,24.09
04/21/2014,24.17
04/17/2014,24.15
04/16/2014,24.48
04/15/2014,24.31
04/14/2014,24.03
04/11/2014,23.79
04/10/2014,23.94
04/09/2014,24.11
04/08/2014,24.12
04/07/2014,23.48
04/04/2014,23.75
04/03/2014,23.65
04/02/2014,23.51
04/01/2014,23.71
03/31/2014,23.91
03/28/2014,23.68
03/27/2014,23.65
03/26/2014,23.47
03/25/2014,23.64
03/24/2014,23.52
03/21/2014,23.64
03/20/2014,23.39
03/19/2014,23.32
03/18/2014,23.62
03/17/2014,23.7
03/14/2014,23.57
03/13/2014,23.45
03/12/2014,23.05
03/11/2014,22.74
03/10/2014,22.8
03/07/2014,22.95
03/06/2014,22.68
03/05/2014,22.66
03/04/2014,22.91
03/03/2014,22.57
02/28/2014,22.85
02/27/2014,22.64
02/26/2014,22.61
02/25/2014,22.91
02/24/2014,22.95
02/21/2014,23.14
02/20/2014,23.11
02/19/2014,23.11
02/18/2014,23.34
02/14/2014,23.32
02/13/2014,23.21
02/12/2014,23.05
02/11/2014,23
02/10/2014,22.84
02/07/2014,22.65
02/06/2014,22.45
02/05/2014,22.34
02/04/2014,22.54
02/03/2014,22.8
01/31/2014,22.98
01/30/2014,22.74
01/29/2014,22.19
01/28/2014,22.2
01/27/2014,21.72
01/24/2014,21.77
01/23/2014,22.2
01/22/2014,22.21
01/21/2014,22.26
01/17/2014,21.91
01/16/2014,21.89
01/15/2014,21.7
01/14/2014,21.68
01/13/2014,21.67
01/10/2014,21.81
01/09/2014,21.5
01/08/2014,21.32
01/07/2014,21.25
01/06/2014,21.1
01/03/2014,21.09
01/02/2014,21.06
12/31/2013,21.41
12/30/2013,21.26
12/27/2013,21.18
12/26/2013,21.15
12/24/2013,21.18
12/23/2013,21.18
12/20/2013,21.2
12/19/2013,20.93
12/18/2013,20.92
12/17/2013,20.66
12/16/2013,20.71
12/13/2013,20.68
12/12/2013,20.69
12/11/2013,20.6
12/10/2013,20.71
12/09/2013,21.03
12/06/2013,21.16
12/05/2013,20.9
12/04/2013,21.05
12/03/2013,21.01
12/02/2013,20.98
11/29/2013,21.15
11/27/2013,21.23
11/26/2013,21.28
11/25/2013,21.52
11/22/2013,21.65
11/21/2013,21.65
11/20/2013,21.56
11/19/2013,21.82
11/18/2013,22.27
11/15/2013,22.14
11/14/2013,21.88
11/13/2013,21.52
11/12/2013,21.41
11/11/2013,21.64
11/08/2013,21.78
11/07/2013,21.75
11/06/2013,22.09
11/05/2013,21.82
11/04/2013,22.02
11/01/2013,22.04
10/31/2013,21.19
10/30/2013,21.39
10/29/2013,21.5
10/28/2013,21.29
10/25/2013,21.49
10/24/2013,21.29
10/23/2013,21.27
10/22/2013,21.25
10/21/2013,20.95
10/18/2013,20.89
10/17/2013,20.75
10/16/2013,20.38
10/15/2013,20.05
10/14/2013,20.27
10/11/2013,20.44
10/10/2013,20.35
10/09/2013,20
10/08/2013,19.92
10/07/2013,19.84
10/04/2013,19.91
10/03/2013,19.86
10/02/2013,20.1
10/01/2013,20.02
09/30/2013,20.04
09/27/2013,20.02
09/26/2013,20.11
09/25/2013,20.08
09/24/2013,20.3
09/23/2013,20.3
09/20/2013,20.17
09/19/2013,20.68
09/18/2013,20.64
09/17/2013,19.75
09/16/2013,19.79
09/13/2013,19.8
09/12/2013,19.82
09/11/2013,19.9
09/10/2013,20.15
09/09/2013,20.06
09/06/2013,20
09/05/2013,19.99
09/04/2013,20.02
09/03/2013,19.94
08/30/2013,20.09
08/29/2013,20.14
08/28/2013,20.27
08/27/2013,20.27
08/26/2013,20.14
08/23/2013,20.35
08/22/2013,20.24
08/21/2013,20.2
08/20/2013,20.55
08/19/2013,20.39
08/16/2013,20.54
08/15/2013,20.75
08/14/2013,21.11
08/13/2013,21.27
08/12/2013,21.4
08/09/2013,21.57
08/08/2013,21.66
08/07/2013,21.69
08/06/2013,21.7
08/05/2013,21.77
08/02/2013,21.98
08/01/2013,22.07
07/31/2013,21.65
07/30/2013,21.62
07/29/2013,21.2
07/26/2013,20.99
07/25/2013,21.02
07/24/2013,20.94
07/23/2013,21.2
07/22/2013,21.22
07/19/2013,21.24
07/18/2013,21.36
07/17/2013,21.2
07/16/2013,21.24
07/15/2013,21.36
07/12/2013,21
07/11/2013,20.81
07/10/2013,20.41
07/09/2013,20.34
07/08/2013,20.16
07/05/2013,19.98
07/03/2013,20.03
07/02/2013,20.09
07/01/2013,20.06
06/28/2013,20.37
06/27/2013,20.11
06/26/2013,19.96
06/25/2013,19.75
06/24/2013,19.59
06/21/2013,19.58
06/20/2013,19.33
06/19/2013,20.05
06/18/2013,20.4
06/17/2013,20.16
06/14/2013,19.93
06/13/2013,19.78
06/12/2013,19.44
06/11/2013,19.72
06/10/2013,19.67
06/07/2013,19.7
06/06/2013,19.35
06/05/2013,19
06/04/2013,19.12
06/03/2013,19.07
05/31/2013,18.91
05/30/2013,18.93
05/29/2013,18.93
05/28/2013,19.25
05/24/2013,19.32
05/23/2013,19.55
05/22/2013,19.79
05/21/2013,20.12
05/20/2013,20.06
05/17/2013,20.27
05/16/2013,20.11
05/15/2013,20.29
05/14/2013,20.05
05/13/2013,19.91
05/10/2013,20
05/09/2013,19.96
05/08/2013,20.23
05/07/2013,20.43
05/06/2013,20.15
05/03/2013,20.44
05/02/2013,20.43
05/01/2013,20.33
04/30/2013,20.51
04/29/2013,20.32
04/26/2013,20.14
04/25/2013,20.11
04/24/2013,20.14
04/23/2013,20.03
04/22/2013,19.98
04/19/2013,20.02
04/18/2013,19.71
04/17/2013,19.75
04/16/2013,19.93
04/15/2013,19.74
04/12/2013,19.87
04/11/2013,19.96
04/10/2013,19.96
04/09/2013,19.8
04/08/2013,19.98
04/05/2013,19.89
04/04/2013,19.81
04/03/2013,19.58
04/02/2013,19.54
04/01/2013,19.37
03/28/2013,19.42
03/27/2013,19.22
03/26/2013,19.29
03/25/2013,19.05
03/22/2013,19.04
03/21/2013,18.9
03/20/2013,18.93
03/19/2013,18.78
03/18/2013,18.53
03/15/2013,18.62
03/14/2013,18.5
03/13/2013,18.44
03/12/2013,18.27
03/11/2013,18.55
03/08/2013,18.54
03/07/2013,18.48
03/06/2013,18.54
03/05/2013,18.47
03/04/2013,18.4
03/01/2013,18.09
02/28/2013,17.97
02/27/2013,17.98
02/26/2013,18.07
02/25/2013,18.05
02/22/2013,18.19
02/21/2013,18.13
